OID_,STREETNAME,CLASS,ADMIN_TYPE,RT_NUMBER,ALTRTNUM1,ALTRTNUM2,ALTRTNUM3,ALTRTNUM4,ALTRT1TYPE,RDTYPE,ROUTE_ID,ROUTE_SYST,ROUTE_NUMB,ROUTE_DIRE,RD_SEG_ID,STREET_NAM,FM_ST_NAME,TO_ST_NAME,FACILITY,F_CLASS,URBAN_AREA,URBAN_TYPE,F_F_CLASS,JURISDICTN,NHS,FD_AID_RTE,FD_AID_RD,CONTROL,NUM_LANES,OPP_LANES,SURFACE_TP,SURFACE_WD,SHLDR_RT_W,SHLDR_RT_T,SHLDR_LT_W,SHLDR_LT_T,SHLDR_UL_W,SHLDR_UL_T,MED_WIDTH,MED_TYPE,CURB,LT_SIDEWLK,RT_SIDEWLK,OPERATION,SPEED_LIM,OP_DIR_SL,TRUCK,T_EXC_TYPE,T_EXC_TIME,TRK_NETWRK,TRUCK_RTE,ROW_WIDTH,STRUCT_CND,TERRAIN,TOLL_ROAD,MHS,MGIS_TOWN,CITY,COUNTY,HWY_DIST,MPO,RPA,RTA,MILE_COUNT,AADT,AADT_YEAR,AADT_DERIV,LENGTH_MI,LENGTH_FT,SHAPE_Leng,Shape_Length,shape_wkt
1409,DORCHESTER AVENUE,4,0, , , , , ,0,4,N113 NB,N,113,NB,51987,DORCHESTER AVENUE,ADIRONDACK PLACE,SUMMER STREET,1,3,09271,1,3,2,11,92-1,2,0,2,0,6,22.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,30,30, ,1,1,0,0,57.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,16880,2016,14,0.031284180000000,165.180451629999993,50.347102351700002,0.000461198814426,"MULTILINESTRING ((-71.064421633999984 42.285283143000072, -71.064351380999938 42.285526520000076, -71.06429452499998 42.285726479000061))"
1410,SPRING VALLEY ROAD,5,0, , , , , ,0,5,L158677 NB,L,158677,NB,0,SPRING VALLEY ROAD,SPRING STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,2,0,0, ,1,1,0,0,31.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.077635060000000,409.913135920000002,124.941773712000000,0.001325586566765,"MULTILINESTRING ((-71.167927883999937 42.275222203000055, -71.16855051999994 42.27570610500004, -71.168975185999955 42.27603481400007))"
1411,DANNY ROAD,5,0, , , , , ,0,5,L106994 EB,L,106994,EB,0,DANNY ROAD,READVILLE STREET,SANFORD STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,27.000000000000000,2.000000000000000,2,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,1,5,0,2,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.093820090000000,495.370067529999972,150.989098562000009,0.001748265181412,"MULTILINESTRING ((-71.137174246999962 42.241079117000027, -71.136106665999932 42.240718808000054, -71.135726771999941 42.240591084000073, -71.135606203999941 42.240544292000038, -71.135533031999955 42.24048951900005))"
1412,MARYKNOLL TERRACE,5,0, , , , , ,0,5,L166897 EB,L,166897,EB,0,MARYKNOLL TERRACE,MARYKNOLL STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,34.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,2,0,0, ,1,1,0,0,50.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.043902220000000,231.803736689999994,70.653920251900004,0.000717337255184,"MULTILINESTRING ((-71.078446635999967 42.275739912000063, -71.078569371999947 42.27591254400005, -71.07893871899995 42.276257703000056))"
1413,CORINTH STREET,4,0, , , , , ,0,4,N116 EB,N,116,EB,49016,CORINTH STREET,BELGRADE AVENUE,WASHINGTON STREET,1,3,09271,1,3,2,15,  56,2,0,2,0,6,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,1,30,0, ,1,1,0,0,51.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,22304,2016,14,0.052976350000000,279.715128709999988,85.257341744800001,0.000931620906081,"MULTILINESTRING ((-71.129755026999987 42.286171207000052, -71.129353165999987 42.28591782500007, -71.128966787999957 42.285674622000045))"
1414,RUSSETT ROAD,5,0, , , , , ,0,5,L192464 NB,L,192464,NB,0,RUSSETT ROAD,BROOKLINE TOWN LINE,ESTHER ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,10.000000000000000,1,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,4,4,2,0,0, ,1,1,0,0,41.000000000000000,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.147436000000000,778.462103459999980,237.275723685999992,0.002431146849582,"MULTILINESTRING ((-71.148566553999956 42.288742698000078, -71.148741316999974 42.288864209000053, -71.149041060999934 42.289168976000042, -71.149524228999951 42.289640297000062, -71.15016856699998 42.290295537000077, -71.150296002999937 42.290445601000044))"
1415,BLUE HILL AVENUE,4,0, , , , , ,0,4,N1605 NB,N,1605,NB,47036,BLUE HILL AVENUE, ,DUDLEY STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,10,2,0,0, ,1,1,0,0,60.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10426,2016,14,0.022398350000000,118.263312040000002,36.046729602600003,0.000347697686877,"MULTILINESTRING ((-71.079683005999982 42.313218938000034, -71.079600868999933 42.313343555000074, -71.079496829999982 42.313512543000058))"
1416,FARRAGUT ROAD,5,0, , , , , ,0,5,N3139 NB,N,3139,NB,45714,FARRAGUT ROAD,EAST FIRST STREET,WILLIAM J DAY BOULEVARD,1,6,09271,1,5,2,0,  55,3,0,2,0,6,60.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,14,14,2,0,0, ,2,2,0,0,88.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3835,2016,14,0.059238980000000,312.781792900000028,95.336081147100003,0.000858391987767,"MULTILINESTRING ((-71.025071271999934 42.335801802000049, -71.025090615999943 42.336659976000078))"
1417,DENTON TERRACE,5,0, , , , , ,0,5,L135864 NB,L,135864,NB,0,DENTON TERRACE,KITTREDGE STREET,WASHINGTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,41.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.132916570000000,701.799486160000015,213.908911197999998,0.002332986839101,"MULTILINESTRING ((-71.134134585999959 42.280857144000038, -71.133438423999962 42.28042897000006, -71.132887119999964 42.280078533000051, -71.13278539199996 42.280013869000072, -71.132168527999966 42.279601697000032))"
1418,BOSTON WHARF ROAD,5,0, , , , , ,0,5,L205758 NB,L,205758,NB,0,BOSTON WHARF ROAD,HAUL ROAD,SEAPORT BOULEVARD,1,0,09271,1,7,2,0, ,0,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,4,1,0,0, ,1,1,0,0,40.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.170284490000000,899.102110020000055,274.046871228999976,0.002701971934329,"MULTILINESTRING ((-71.047212209999941 42.349559404000047, -71.046912683999949 42.349950614000079, -71.046029542999975 42.351104052000039, -71.045651733999989 42.351597478000031, -71.045569600999954 42.351704745000063))"
1419,MENLO STREET,5,0, , , , , ,0,5,L148914 NB,L,148914,NB,0,MENLO STREET,HENSHAW STREET,SPARHAWK STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,34.000000000000000,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.091390650000000,482.542619409999986,147.079284556000005,0.001344882158853,"MULTILINESTRING ((-71.150585321999984 42.349817466000047, -71.150453432999939 42.350587935000078, -71.150422264999975 42.350805602000037, -71.150384224999982 42.350894952000033, -71.150274151999952 42.351115185000026))"
1420,HARVARD STREET,4,0, , , , , ,0,4,N1623 NB,N,1623,NB,48143,HARVARD STREET,CUMMINS HIGHWAY,BLUE HILL AVENUE,1,5,09271,1,4,2,0,  54,3,0,2,0,6,39.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,6,2,0,0, ,1,1,0,0,50.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3970,2016,14,0.042664790000000,225.270071260000009,68.662455045300007,0.000714222198086,"MULTILINESTRING ((-71.089377431999935 42.293757992000053, -71.089212159999988 42.29396954300006, -71.089030969999953 42.294123633000027, -71.088850297999954 42.294226521000041))"
1421,HUNTINGTON AVENUE,2,3,9, , , , ,0,2,SR9 EB,SR,9,EB,51977,HUNTINGTON AVENUE, ,LONGWOOD AVENUE,1,3,09271,1,3,2,14,   4,2,0,2,2,6,22.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,34.000000000000000,2,3,0,12,2,30,0, ,1,1,0,0,80.000000000000000,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,22879,2016,14,0.043070360000000,227.411494959999999,69.315162294800004,0.000802853554260,"MULTILINESTRING ((-71.105616492999957 42.333776654000076, -71.105398206999951 42.333854734000056, -71.105179918999966 42.333932814000036, -71.105071653999971 42.333974194000064, -71.104863081999952 42.334053913000048))"
1422,WESTERN AVENUE,4,0, , , , , ,0,4,N1460 EB,N,1460,EB,51263,WESTERN AVENUE,CAMBRIDGE CITY LINE,WATERTOWN TOWN LINE,1,5,09271,1,4,2,0, 9-1,3,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,8,2,30,30, ,1,1,0,0,60.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10650,2016,14,0.036858390000000,194.612273640000012,59.317939640299997,0.000705599708591,"MULTILINESTRING ((-71.132208703999936 42.363245900000038, -71.131788860999961 42.363160718000074, -71.131521257999964 42.363088400000038))"
1423,ELM HILL AVENUE,5,0, , , , , ,0,5,L198777 NB,L,198777,NB,0,ELM HILL AVENUE,SEAVER STREET,WARREN STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,27.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,8,2,0,0, ,1,1,0,0,60.000000000000000,2,3,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.056693460000000,299.341476849999992,91.239464621400003,0.000892644859149,"MULTILINESTRING ((-71.086383137999974 42.310964371000068, -71.085861748999946 42.311688918000073))"
1424,MASSACHUSETTS AVENUE,4,0, , , , , ,0,4,N120 EB,N,120,EB,58747,MASSACHUSETTS AVENUE,HUNTINGTON AVENUE,COMMONWEALTH AVENUE,1,3,09271,1,3,2,14,  59,2,0,4,0,6,44.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,14,14,2,30,30, ,1,1,0,0,95.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,29052,2016,14,0.059851680000000,316.016881479999995,96.322138118500007,0.000904467095303,"MULTILINESTRING ((-71.087757696999972 42.347299579000037, -71.087812946999975 42.347417667000059, -71.087988481999957 42.347792840000068, -71.088113946999954 42.348060997000061, -71.088140997999972 42.348118811000063))"
1425,ADAMS STREET,4,0, , , , , ,0,4,N1637 EB,N,1637,EB,58685,ADAMS STREET,WASHINGTON STREET,GALLIVAN BOULEVARD,1,5,09271,1,4,2,0,  55,3,0,2,0,6,30.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,30,30, ,1,1,0,0,46.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10223,2016,14,0.149798390000000,790.935493940000015,241.077620709999991,0.002373839865730,"MULTILINESTRING ((-71.061872636999965 42.275198470000078, -71.061550480999983 42.275520224000047, -71.061469687999988 42.27562436900007, -71.061376537999934 42.275744442000075, -71.061302397999953 42.275840010000024, -71.061206994999964 42.276005532000056, -71.061073281999938 42.276237522000031, -71.060943081999937 42.276466041000049, -71.060809918999951 42.276661770000032, -71.060785004999957 42.276698390000035, -71.060571066999955 42.276928272000077, -71.060452148999957 42.277085229000079))"
1426,ROLLINS STREET,5,0, , , , , ,0,5,L184571 EB,L,184571,EB,0,ROLLINS STREET,WASHINGTON STREET,HARRISON AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,5,18.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,6,6,1,0,0, ,1,1,0,0,30.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.070882000000000,374.256959380000012,114.073749367999994,0.001190169884601,"MULTILINESTRING ((-71.067394631999946 42.341098091000049, -71.068291661999979 42.341880294000077))"
1427,ELLET STREET,5,0, , , , , ,0,5,L137402 EB,L,137402,EB,0,ELLET STREET, , ,1,0,09271,1,7,2,0, ,0,0,2,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0, ,0,0,0,0,0.000000000000000,0,0,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.023537460000000,124.277782320000000,37.879943810299999,0.000449584379812,"MULTILINESTRING ((-71.059606878999944 42.304149196000026, -71.059373501999971 42.304217513000026, -71.059169739999959 42.304250492000051))"
1428,MILLSTONE ROAD,5,0, , , , , ,0,5,L152520 EB,L,152520,EB,0,MILLSTONE ROAD,PRESCOTT STREET,MEADOWVIEW ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,5,23.000000000000000,2.000000000000000,2,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0,0,0,2,0,0, ,1,1,0,0,35.000000000000000,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.240432060000000,1269.481278559999964,386.938667581999994,0.004572376118844,"MULTILINESTRING ((-71.134345759999974 42.233973837000065, -71.133489026999939 42.233741524000038, -71.132937077999941 42.233604151000065, -71.132502724999938 42.233493034000048, -71.131524745999968 42.233247379000034, -71.130532245999973 42.232993229000044, -71.129919715999961 42.23282696900003))"
1429,DENT STREET,5,0, , , , , ,0,5,L175242 NB,L,175242,NB,0,DENT STREET,VERMONT STREET,LAGRANGE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,41.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.436216160000000,2303.221308419999787,702.023258853000016,0.007386403897954,
1430,ZAMORA STREET,5,0, , , , , ,0,5,L190336 NB,L,190336,NB,0,ZAMORA STREET,PERKINS STREET,CASTLETON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,6,6,2,0,0, ,1,1,0,0,38.000000000000000,4,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.120968420000000,638.713247550000006,194.680187214000000,0.001778462494208,"MULTILINESTRING ((-71.112815226999942 42.32149596000005, -71.112930008999967 42.321913295000058, -71.113120257999981 42.322544706000031, -71.113156362999973 42.322717993000026, -71.113260222999941 42.323216460000026))"
1431,WESTERN AVENUE,4,0, , , , , ,0,4,N1460 EB,N,1460,EB,56388,WESTERN AVENUE,CAMBRIDGE CITY LINE,WATERTOWN TOWN LINE,1,5,09271,1,4,2,0, 9-1,3,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,8,2,30,30, ,1,1,0,0,60.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10650,2016,14,0.048389390000000,255.495979970000008,77.875330444100001,0.000942865427189,"MULTILINESTRING ((-71.13358507199996 42.363395928000045, -71.133392206999986 42.363392773000044, -71.133336274999976 42.363391857000067, -71.133088031999989 42.363382626000032, -71.132645288999981 42.363332066000055))"
1432,TREMONT STREET,4,0, , , , , ,0,4,N1526 EB,N,1526,EB,55995,TREMONT STREET,COURT STREET,HUNTINGTON AVENUE,1,5,09271,1,4,2,0,10-1,3,0,2,0,6,48.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,30,30, ,1,1,0,0,66.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10648,2016,14,0.008092140000000,42.726503620000003,13.023064349600000,0.000151742795260,"MULTILINESTRING ((-71.104806513999961 42.334154898000065, -71.104662834999942 42.334106090000034))"
1433,HEREFORD STREET,4,0, , , , , ,0,4,N1533 NB,N,1533,NB,52700,HEREFORD STREET,BOYLSTON STREET,BACK STREET,1,5,09271,1,4,2,0,  62,3,0,2,0,6,36.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,1,0,0, ,1,1,0,0,52.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10462,2016,14,0.028818590000000,152.162135470000010,46.379111650900001,0.000438224230094,"MULTILINESTRING ((-71.086620826999933 42.350725608000062, -71.086819189999972 42.351116367000031))"
1434,NEW HEATH STREET,5,0, , , , , ,0,5,L112968 EB,L,112968,EB,0,NEW HEATH STREET,HEATH STREET,TERRACE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,34.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,0,0, ,1,1,0,0,50.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.042946160000000,226.755707889999996,69.115277995300005,0.000836732638837,"MULTILINESTRING ((-71.100112968999952 42.326418162000039, -71.100025033999941 42.326411070000063, -71.099755617999961 42.326389344000063, -71.099706933999983 42.326384085000029, -71.099626417999957 42.326375388000031, -71.099278458999947 42.326360674000057))"
1435,ARTHUR STREET,5,0, , , , , ,0,5,L211197 NB,L,211197,NB,0,ARTHUR STREET,GUEST STREET,NORTH BEACON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,2,0,0, ,1,1,0,0,30.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.080603860000000,425.588384840000003,129.719599140000014,0.001234748201428,"MULTILINESTRING ((-71.142578638999964 42.354496376000043, -71.142456575999972 42.354670914000053, -71.142244227999981 42.355061879000061, -71.141983566999954 42.355576480000025))"
1436,IPSWICH STREET,5,0, , , , , ,0,5,L177569 NB,L,177569,NB,0,IPSWICH STREET,BOYLSTON STREET,BOYLSTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,54.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,13,13,2,0,0, ,1,1,0,0,80.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.063534860000000,335.464036319999991,102.249642769000005,0.000958304548311,"MULTILINESTRING ((-71.095326169999964 42.34523103600003, -71.095607509999979 42.345717060000027, -71.095677046999981 42.345933374000026, -71.095691899999963 42.346102231000032))"
1437,OAK STREET,5,0, , , , , ,0,5,N2561 EB,N,2561,EB,54919,OAK STREET,WASHINGTON STREET,TYLER STREET,1,6,09271,1,5,2,0,   4,3,0,2,0,6,19.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,6,6,2,0,0, ,1,1,0,0,31.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,4107,2016,14,0.016251690000000,85.808898310000004,26.154604514300001,0.000315416575884,"MULTILINESTRING ((-71.063581247999934 42.348339941000063, -71.06326831299998 42.348300453000036))"
1438,WASHINGTON STREET,4,0, , , , , ,0,4,N112 NB,N,112,NB,47430,WASHINGTON STREET,HYDE PARK AVENUE,DEVONSHIRE PLACE,1,3,09271,1,3,2,14,  54,2,0,2,0,6,28.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,2,25,30, ,1,1,0,0,65.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10899,2016,14,0.015000260000000,79.201354429999995,24.140621110300000,0.000248797175266,"MULTILINESTRING ((-71.106381693999936 42.30758759500003, -71.106200973999933 42.307758593000074))"
1439,BRIGHAM STREET,5,0, , , , , ,0,5,L190017 EB,L,190017,EB,0,BRIGHAM STREET,WEBSTER STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,1,0,6,14.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,3,3,2,0,0, ,1,1,0,0,20.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.016521170000000,87.231798110000000,26.588305241200000,0.000300055866209,"MULTILINESTRING ((-71.034117038999966 42.364778457000057, -71.034386740999935 42.364909965000038))"
1440,GLENDOWER ROAD,5,0, , , , , ,0,5,L129843 NB,L,129843,NB,0,GLENDOWER ROAD,POPLAR STREET,KITTREDGE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.370844260000000,1958.057715189999954,596.817185223000024,0.006527572214814,"MULTILINESTRING ((-71.134205201999976 42.277355197000077, -71.133543958999951 42.276955267000062, -71.132441153999935 42.276266386000032, -71.13127237499998 42.275524955000037, -71.130222667999988 42.274867172000029, -71.128670399999976 42.273894900000073))"
1441,PARKER STREET,5,0, , , , , ,0,5,N3183 SB,N,3183,SB,46175,PARKER STREET,HUNTINGTON AVENUE,BICKFORD STREET,1,6,09271,1,5,2,0,83-1,3,0,2,0,6,23.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,1,0,0, ,1,1,0,0,33.000000000000000,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3940,2016,14,0.082330500000000,434.705042189999972,132.498361858000010,0.001234704580377,"MULTILINESTRING ((-71.098941077999939 42.329132965000042, -71.098963383999944 42.328963676000058, -71.099007622999977 42.328743823000025, -71.099033106999968 42.328623686000071, -71.099051395999936 42.328537470000072, -71.099101954999981 42.328426797000077, -71.099209668999947 42.328242050000028, -71.099367633999975 42.32799501900007))"
1442,ELECTRIC AVENUE,5,0, , , , , ,0,5,L157155 EB,L,157155,EB,0,ELECTRIC AVENUE,PARSONS STREET,GOODENOUGH STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,4,6,2,0,0, ,1,1,0,0,30.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.184860750000000,976.064737720000039,297.505127066999989,0.003468064587559,
1443,BAKER STREET,5,0, , , , , ,0,5,N3033 NB,N,3033,NB,49213,BAKER STREET,CENTRE STREET,NEWTON CITY LINE,1,6,09271,1,5,2,0,  41,3,0,2,0,6,32.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,2,0,0, ,1,1,0,0,42.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3843,2016,14,0.025385660000000,134.036260050000010,40.854333772600000,0.000380936834346,"MULTILINESTRING ((-71.169652540999948 42.28410120500007, -71.169709462999947 42.284272166000051, -71.169798421999985 42.284452128000055))"
1444,NEPONSET AVENUE,4,0, , , , , ,0,4,N1618 NB,N,1618,NB,47954,NEPONSET AVENUE,ADAMS STREET,QUINCY CITY LINE,1,5,09271,1,4,2,0,  54,3,0,2,0,6,44.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,2,30,30, ,1,1,0,0,64.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10549,2016,14,0.039942690000000,210.897424309999991,64.281663494200004,0.000691971173689,"MULTILINESTRING ((-71.055260465999936 42.296499586000039, -71.055826691999982 42.296897345000048))"
1445,MAGNOLIA STREET,5,0, , , , , ,0,5,L188956 NB,L,188956,NB,0,MAGNOLIA STREET,INTERVALE STREET,DUDLEY STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.073775910000000,389.536779500000023,118.731047855000000,0.001179266894146,"MULTILINESTRING ((-71.075214887999948 42.309669401000065, -71.07496201899994 42.309987511000031, -71.074834106999958 42.310143366000034, -71.074471685999981 42.310584958000049))"
1446,PARSONS STREET,5,0, , , , , ,0,5,N2513 NB,N,2513,NB,44601,PARSONS STREET,WASHINGTON STREET,NORTH BEACON STREET,1,6,09271,1,5,2,0,   4,3,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,7,2,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3940,2016,14,0.012087050000000,63.819623479999997,19.452260141800000,0.000192523329356,"MULTILINESTRING ((-71.156791533999979 42.356181493000065, -71.156910771999947 42.356332647000045))"
1447,MEYER STREET,5,0, , , , , ,0,5,L138314 NB,L,138314,NB,0,MEYER STREET,ORGAN PARK STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,2,0,0, ,1,1,0,0,31.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.078909120000000,416.640142420000018,126.992169392999998,0.001298922947012,"MULTILINESTRING ((-71.114082531999941 42.287744105000058, -71.114292611999986 42.287779134000061, -71.114390317999948 42.287819413000079, -71.114735673999974 42.288133988000027, -71.114827909999974 42.288232771000025, -71.114851998999939 42.288290807000067, -71.114870709999934 42.288422537000031, -71.114897085999985 42.288602688000026))"
